,Shape,Price,Carat,CutGrade,Color,Clarity,Delivery_date
275,Princess,$527,0.30,Very Good,E,VS1,Apr 17
276,Princess,$527,0.34,Very Good,G,VVS2,Apr 19
277,Princess,$527,0.38,Very Good,H,VVS2,Apr 19
278,Princess,$527,0.34,Very Good,G,VVS2,Apr 19
279,Princess,$527,0.34,Very Good,G,VVS2,Apr 19
280,Princess,$527,0.30,Very Good,E,VVS2,Apr 19
281,Princess,$527,0.30,Very Good,E,VS1,Apr 17
282,Princess,$528,0.33,Very Good,D,SI1,Apr 17
283,Princess,$528,0.30,Very Good,E,VS1,Apr 19
284,Princess,$528,0.30,Very Good,E,VS1,Apr 19
285,Princess,$528,0.31,Very Good,E,VS1,Apr 19
286,Princess,$528,0.30,Very Good,E,VVS1,Apr 19
287,Princess,$530,0.32,Very Good,E,VS2,Apr 19
288,Princess,$530,0.30,Very Good,E,VS1,Apr 19
289,Princess,$530,0.30,Very Good,E,VS1,Apr 19
290,Princess,$530,0.31,Very Good,F,VVS2,Apr 14
291,Princess,$531,0.31,Very Good,E,VVS2,Apr 19
292,Princess,$531,0.31,Very Good,E,VVS2,Apr 19
293,Princess,$532,0.33,Very Good,F,VVS2,Apr 19
294,Princess,$532,0.33,Very Good,G,VVS1,Apr 19
295,Princess,$533,0.31,Very Good,E,VVS2,Apr 19
296,Princess,$533,0.30,Very Good,E,VS1,Apr 19
297,Princess,$533,0.30,Very Good,E,VS1,Apr 19
298,Princess,$533,0.30,Very Good,E,VS1,Apr 19
299,Princess,$533,0.30,Very Good,E,VS1,Apr 19
300,Princess,$533,0.34,Very Good,G,VS2,Apr 19
301,Princess,$533,0.30,Very Good,E,VS1,Apr 19
302,Princess,$533,0.30,Very Good,E,VS1,Apr 19
303,Princess,$533,0.30,Very Good,E,VS1,Apr 19
304,Princess,$533,0.31,Very Good,H,VVS1,Apr 17
305,Princess,$533,0.30,Very Good,H,VVS1,Apr 17
306,Princess,$534,0.34,Very Good,D,SI1,Apr 17
307,Princess,$534,0.41,Very Good,J,VVS2,Apr 19
308,Princess,$534,0.32,Very Good,D,SI1,Apr 14
309,Princess,$534,0.30,Very Good,F,VS1,Apr 20
310,Princess,$535,0.30,Very Good,E,VS1,Apr 19
311,Princess,$535,0.30,Very Good,E,VS1,Apr 19
312,Princess,$535,0.30,Very Good,E,VS1,Apr 19
313,Princess,$536,0.31,Very Good,E,VVS2,Apr 19
314,Princess,$536,0.31,Very Good,E,VVS2,Apr 19
315,Princess,$536,0.33,Very Good,F,VVS1,Apr 19
316,Princess,$536,0.30,Very Good,F,VS1,Apr 19
317,Princess,$537,0.30,Very Good,F,VS2,Apr 19
318,Princess,$537,0.33,Very Good,F,VVS2,Apr 19
319,Princess,$537,0.33,Very Good,G,VVS1,Apr 19
320,Princess,$537,0.33,Very Good,F,VVS2,Apr 19
321,Princess,$537,0.32,Very Good,D,SI1,Apr 17
