,Shape,Price,Carat,CutGrade,Color,Clarity,Delivery_date
209,Emerald,$522,0.33,Very Good,H,VVS1,Feb 17
210,Emerald,$522,0.23,Very Good,E,VVS1,Feb 17
211,Emerald,$523,0.36,Very Good,F,SI1,Feb 14
212,Emerald,$524,0.41,Very Good,H,SI1,Feb 16
213,Emerald,$524,0.33,Very Good,I,IF,Feb 17
214,Emerald,$524,0.30,Very Good,D,VVS2,Feb 17
215,Emerald,$526,0.40,Very Good,H,SI1,Feb 16
216,Emerald,$526,0.32,Very Good,D,SI1,Feb 14
217,Emerald,$527,0.40,Very Good,J,VVS1,Feb 22
218,Emerald,$527,0.32,Very Good,G,VVS1,Feb 17
219,Emerald,$529,0.40,Very Good,H,SI1,Feb 16
220,Emerald,$529,0.30,Very Good,E,VS2,Feb 17
221,Emerald,$530,0.30,Very Good,E,VS1,Feb 22
222,Emerald,$530,0.32,Very Good,F,VS1,Feb 16
223,Emerald,$530,0.33,Very Good,F,IF,Feb 13
224,Emerald,$530,0.40,Very Good,I,VVS2,Feb 22
225,Emerald,$531,0.40,Very Good,I,VVS1,Feb 20
226,Emerald,$531,0.34,Very Good,F,VVS2,Feb 17
227,Emerald,$532,0.37,Very Good,D,SI1,Feb 16
228,Emerald,$532,0.30,Very Good,D,VVS2,Feb 14
229,Emerald,$533,0.35,Very Good,E,VVS1,Feb 17
230,Emerald,$533,0.34,Very Good,H,VVS1,Feb 16
231,Emerald,$533,0.30,Very Good,G,VVS2,Feb 17
232,Emerald,$534,0.40,Very Good,G,SI1,Feb 16
233,Emerald,$535,0.50,Very Good,J,SI1,Feb 17
234,Emerald,$535,0.40,Very Good,E,SI1,Feb 17
235,Emerald,$536,0.30,Very Good,H,VVS2,Feb 16
236,Emerald,$536,0.40,Very Good,G,SI1,Feb 17
237,Emerald,$538,0.37,Very Good,I,IF,Feb 17
238,Emerald,$539,0.31,Very Good,G,VVS1,Feb 16
239,Emerald,$539,0.35,Very Good,F,VS2,Feb 14
240,Emerald,$540,0.30,Very Good,F,VVS1,Feb 13
241,Emerald,$540,0.31,Very Good,E,VS1,Feb 17
242,Emerald,$540,0.33,Very Good,H,VVS2,Feb 17
243,Emerald,$541,0.31,Very Good,D,VS2,Feb 14
244,Emerald,$541,0.35,Very Good,G,IF,Feb 21
245,Emerald,$542,0.40,Very Good,J,VVS2,Feb 16
246,Emerald,$544,0.35,Very Good,E,VS2,Feb 16
247,Emerald,$545,0.30,Very Good,E,VVS2,Feb 17
248,Emerald,$546,0.37,Very Good,D,SI1,Feb 16
249,Emerald,$546,0.30,Very Good,H,VVS2,Feb 13
250,Emerald,$547,0.40,Very Good,F,SI1,Feb 16
251,Emerald,$547,0.35,Very Good,E,VS2,Feb 16
252,Emerald,$547,0.42,Very Good,J,VS1,Feb 16
253,Emerald,$548,0.38,Very Good,H,VVS2,Feb 16
254,Emerald,$549,0.36,Very Good,E,VS2,Feb 16
255,Emerald,$549,0.41,Very Good,E,SI1,Feb 17
256,Emerald,$549,0.30,Very Good,H,IF,Feb 14
257,Emerald,$549,0.30,Very Good,G,VS1,Feb 16
258,Emerald,$550,0.45,Very Good,J,SI1,Feb 17
259,Emerald,$550,0.51,Very Good,J,SI1,Feb 17
260,Emerald,$550,0.36,Very Good,F,VS2,Feb 16
261,Emerald,$550,0.30,Very Good,E,VS1,Feb 14
262,Emerald,$550,0.37,Very Good,G,VVS1,Feb 13
263,Emerald,$550,0.34,Very Good,G,VVS1,Feb 13
264,Emerald,$550,0.30,Very Good,F,VS1,Feb 14
265,Emerald,$550,0.31,Very Good,F,VS1,Feb 17
266,Emerald,$552,0.40,Very Good,H,SI1,Feb 16
267,Emerald,$553,0.52,Very Good,I,SI2,Feb 22
268,Emerald,$554,0.40,Very Good,I,VS2,Feb 16
269,Emerald,$554,0.34,Very Good,G,VVS2,Feb 17
270,Emerald,$555,0.40,Very Good,F,SI1,Feb 16
